"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"ONCOBortezomibQuestionnaire.nursingAssessment.storage.storageRemarksSpecification","ONCOBortezomibQuestionnaire.nursingAssessment.storage.storageRemarksSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify remarks or concerns (conditional: if medicationStorageRemarks = concern)","Specify remarks or concerns (conditional: if medicationStorageRemarks = concern)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.storage.storageRemarksSpecification",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters","ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters","","","",1,1,"","","","BackboneElement {[]} {[]}
","Observation Parameters","Observation Parameters","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.id","ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.extension","ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.modifierExtension","ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bodyTemperature","ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bodyTemperature","","","",1,1,"","","","decimal {[]} {[]}
","Body temperature (°C) (LOINC 8310-5)","Body temperature (°C) (LOINC 8310-5)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bodyTemperature",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.pulse","ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.pulse","","","",1,1,"","","","decimal {[]} {[]}
","Pulse (beats/min) (SNOMED 364075005)","Pulse (beats/min) (SNOMED 364075005)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.pulse",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic","ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure systolic (mmHg) (LOINC 8480-6)","Blood pressure systolic (mmHg) (LOINC 8480-6)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic","ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure diastolic (mmHg) (LOINC 8462-4)","Blood pressure diastolic (mmHg) (LOINC 8462-4)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications","","","",1,1,"","","","BackboneElement {[]} {[]}
","Contraindications","Contraindications","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.id","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.extension","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.modifierExtension","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.anyContraindication","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.anyContraindication","","","",1,1,"","","","code {[]} {[]}
","Are there contraindications for administration? (SNOMED 395008009) | Answers: 373066001 Yes | 373067005 No","Are there contraindications for administration? (SNOMED 395008009) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.anyContraindication",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell","","","",0,1,"","","","code {[]} {[]}
","Fever, chills, feeling unwell (SNOMED 39104002) | Answers: 373066001 Yes | 373067005 No (conditional: if anyContraindication = Yes)","Fever, chills, feeling unwell (SNOMED 39104002) | Answers: 373066001 Yes | 373067005 No (conditional: if anyContraindication = Yes)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.lowBloodPressure","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.lowBloodPressure","","","",0,1,"","","","code {[]} {[]}
","Repeated blood pressure lower than 100/60 mmHg (SNOMED 12763006) | Answers: 373066001 Yes | 373067005 No","Repeated blood pressure lower than 100/60 mmHg (SNOMED 12763006) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.lowBloodPressure",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.elevatedHeartRate","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.elevatedHeartRate","","","",0,1,"","","","code {[]} {[]}
","Heart rate above 100 bpm at rest or irregular heart rhythm, unless chronically known (SNOMED 361137007) | Answers: 373066001 Yes | 373067005 No","Heart rate above 100 bpm at rest or irregular heart rhythm, unless chronically known (SNOMED 361137007) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.elevatedHeartRate",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.severeSensoryNeuropathy","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.severeSensoryNeuropathy","","","",0,1,"","","","code {[]} {[]}
","Severe sensory neuropathy (e.g. numbness, tingling, burning or cold sensation in hands/feet with pain and/or impact on daily activities) (SNOMED 95662005) | Answers: 373066001 Yes | 373067005 No","Severe sensory neuropathy (e.g. numbness, tingling, burning or cold sensation in hands/feet with pain and/or impact on daily activities) (SNOMED 95662005) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.severeSensoryNeuropathy",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.severeMotorNeuropathy","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.severeMotorNeuropathy","","","",0,1,"","","","code {[]} {[]}
","Severe motor neuropathy (e.g. severe muscle weakness, general weakness or tremor impacting activities such as walking or writing) (SNOMED 299737009) | Answers: 373066001 Yes | 373067005 No","Severe motor neuropathy (e.g. severe muscle weakness, general weakness or tremor impacting activities such as walking or writing) (SNOMED 299737009) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.severeMotorNeuropathy",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation","","","",0,1,"","","","code {[]} {[]}
","Decision after consultation with hospital (SNOMED 182836005) | Answers: Administration | No administration | Other","Decision after consultation with hospital (SNOMED 182836005) | Answers: Administration | No administration | Other","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification","ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify if decision = Other (SNOMED 438833006)","Specify if decision = Other (SNOMED 438833006)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden","","","",1,1,"","","","BackboneElement {[]} {[]}
","Symptom Burden","Symptom Burden","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.id","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.extension","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.modifierExtension","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.nausea","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.nausea","","","",1,1,"","","","code {[]} {[]}
","Nausea (SNOMED 422587007) | Answers: 444431007 Grade 0 (None) | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","Nausea (SNOMED 422587007) | Answers: 444431007 Grade 0 (None) | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.nausea",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.vomiting","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.vomiting","","","",1,1,"","","","code {[]} {[]}
","Vomiting (SNOMED 249497008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (<=2 times) | 444457005 Grade 2 (3-5 times) | 444447009 Grade 3 (6+ times)","Vomiting (SNOMED 249497008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (<=2 times) | 444457005 Grade 2 (3-5 times) | 444447009 Grade 3 (6+ times)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.vomiting",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges","","","",1,1,"","","","code {[]} {[]}
","Reduced appetite or taste changes (SNOMED 64379006) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","Reduced appetite or taste changes (SNOMED 64379006) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.diarrhea","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.diarrhea","","","",1,1,"","","","code {[]} {[]}
","Diarrhea (SNOMED 62315008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (1-3x more) | 444457005 Grade 2 (4-6x more) | 444447009 Grade 3 (>6x or impacting daily life)","Diarrhea (SNOMED 62315008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (1-3x more) | 444457005 Grade 2 (4-6x more) | 444447009 Grade 3 (>6x or impacting daily life)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.diarrhea",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.constipation","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.constipation","","","",1,1,"","","","code {[]} {[]}
","Constipation (SNOMED 14760008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","Constipation (SNOMED 14760008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.constipation",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.fatigue","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.fatigue","","","",1,1,"","","","code {[]} {[]}
","Fatigue / lack of energy (SNOMED 224960004) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (mild) | 444457005 Grade 2 (moderate) | 444447009 Grade 3 (severe)","Fatigue / lack of energy (SNOMED 224960004) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (mild) | 444457005 Grade 2 (moderate) | 444447009 Grade 3 (severe)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.fatigue",1,1,"",""
"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.pain","ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.pain","","","",1,1,"","","","code {[]} {[]}
","Pain (SNOMED 112104007) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (mild) | 444457005 Grade 2 (moderate) | 444447009 Grade 3 (severe)","Pain (SNOMED 112104007) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (mild) | 444457005 Grade 2 (moderate) | 444447009 Grade 3 (severe)","","","","","","","","","",,,,,"",,,,"ONCOBortezomibQuestionnaire.nursingAssessment.symptomBurden.pain",1,1,"",""
